generation,i,fitness,hash,mom_hash,dad_hash,values
14,59,0.000878890230605911,7966951301103293188,7966951301103293188,6691479860053924875,1  1  7  1  5  7  7  5  6  6
14,60,0.0008692557231655904,-3422880441430168271,9001975852988284437,-3422880441430168271,1  7  7  1  7  7  7  5  2  6
14,61,0.0008692557231655904,-5620640129433335134,-2250258867450380398,6318463188174218057,1  7  7  1  7  7  5  5  2  6
14,62,0.0008622238983653068,2642815161522315968,-2250258867450380398,6318463188174218057,1  1  7  1  5  7  7  5  3  5
14,63,0.0008534229261844918,9001975852988284437,9001975852988284437,-3422880441430168271,1  1  7  1  5  7  5  5  2  6
14,64,0.0008534229261844918,5856938566556737384,-9176114679385235276,-8264129516065733180,1  1  7  1  5  7  7  5  2  6
14,65,0.0008534229261844918,5856938566556737384,-9176114679385235276,-8264129516065733180,1  1  7  1  5  7  7  5  2  6
14,66,0.0008534229261844918,3416218487223497910,-7437855005484300570,3416218487223497910,1  7  7  1  5  7  7  5  2  6
14,67,0.0008534229261844918,9001975852988284437,9001975852988284437,-3422880441430168271,1  1  7  1  5  7  5  5  2  6
14,68,0.0008534229261844917,3182763695987036297,6074589553927111417,3182763695987036297,1  7  5  5  7  1  1  5  2  6
14,69,0.0008534229261844917,3182763695987036297,6074589553927111417,3182763695987036297,1  7  5  5  7  1  1  5  2  6
14,70,0.0008481519125888006,-5060834893958065828,-1413716750154993205,-3422880441430168271,3  7  5  5  7  4  5  8  8  9
14,71,0.0008443500385563702,5523246356989453164,7721006044992620027,640075335744463549,3  1  5  5  5  5  5  1  3  9
14,72,0.0008443500385563702,5523246356989453164,7721006044992620027,640075335744463549,3  1  5  5  5  5  5  1  3  9
14,73,0.0008412846390804902,-8437301243636884496,-4592093979308166563,-8437301243636884496,2  3  7  1  5  7  5  5  6  6
14,74,0.0008395624484975613,-2091976030725916589,-2091976030725916589,-2091976030725916589,1  7  7  1  0  7  7  5  2  5
14,75,0.0008395624484975613,1186742401865543250,1186742401865543250,6691479860053924875,1  1  7  1  0  7  7  5  2  5
14,76,0.0008395624484975613,-6658533344277019859,-2091976030725916589,6318463188174218057,1  7  7  1  0  7  5  5  2  5
14,77,0.0008395624484975613,-2091976030725916589,-2091976030725916589,-2091976030725916589,1  7  7  1  0  7  7  5  2  5
14,78,0.0008395624484975613,-2091976030725916589,-2091976030725916589,-2091976030725916589,1  7  7  1  0  7  7  5  2  5
14,79,0.0008366092208823075,183839103951926450,-4079399375626771320,183839103951926450,2  7  7  1  5  7  5  5  6  5
14,80,0.000818819443983923,1395384953932299646,1395384953932299646,640075335744463549,7  7  7  1  0  1  1  5  3  6
14,81,0.0008179211115896533,7899430095526111316,-8437301243636884496,8265481696168953804,2  3  7  1  5  7  5  5  2  6
14,82,0.00080998350674177,-8115416317763299811,-8264129516065733180,8307430392266013918,3  7  5  5  5  5  4  5  6  9
14,83,0.0007906475343197403,5503378114517439283,7243477021643885883,5503378114517439283,3  7  5  1  5  4  4  5  3  9
14,84,0.0007879127831080483,-4592093979308166563,-4592093979308166563,-8437301243636884496,1  1  7  1  0  7  7  5  6  5
14,85,0.0007879127831080483,-7251444068373921441,640075335744463549,-1472607687200211628,1  1  7  1  0  7  5  5  6  5
